ccode1,ccode2,capdist,iso_o,iso_d
520,339,5046.752915884607,SOM,ALB
520,346,5340.829609328697,SOM,BIH
520,344,5627.735087996018,SOM,HRV
520,325,5499.462639475203,SOM,ITA
520,343,5027.882512219987,SOM,MKD
520,338,4912.861862207149,SOM,MLT
520,331,5660.999689604716,SOM,SMR
520,355,5005.569789985062,SOM,BGR
520,352,3869.317360685566,SOM,CYP
520,372,4392.945439294836,SOM,GEO
520,350,4549.217172265765,SOM,GRC
520,660,3667.369110502328,SOM,LBN
520,640,4379.420538449917,SOM,TUR
520,305,5818.8753605121565,SOM,AUT
520,316,6069.099263920154,SOM,CZE
520,390,6631.96940915182,SOM,DNK
520,310,5635.6569353843715,SOM,HUN
520,290,6005.224373392298,SOM,POL
520,317,5780.600431255292,SOM,SVK
520,349,5723.7769061777235,SOM,SVN
520,211,6631.395028443233,SOM,BEL
520,220,6605.629237018239,SOM,FRA
520,223,6074.142225522033,SOM,LIE
520,212,6445.462205140992,SOM,LUX
520,210,6711.759282811264,SOM,NLD
520,225,6171.864155246874,SOM,CHE
520,370,5973.075384933528,SOM,BLR
520,366,6607.8526260032695,SOM,EST
520,375,6678.652425170197,SOM,FIN
520,367,6373.153611282392,SOM,LVA
520,368,6111.50726512491,SOM,LTU
520,359,5229.630779596159,SOM,MDA
520,360,5062.413352053482,SOM,ROU
520,369,5540.754358268578,SOM,UKR
520,781,3135.5264420981375,SOM,MDV
520,698,2777.7757549471557,SOM,OMN
520,520,0,SOM,SOM
520,780,3862.7789629023036,SOM,LKA
520,701,4190.042943046127,SOM,TKM
520,704,4963.355634250359,SOM,UZB
520,679,1467.567584013839,SOM,YEM
520,371,4221.991171556696,SOM,ARM
520,373,4269.278773949023,SOM,AZE
520,692,2732.0788815962264,SOM,BHR
520,630,3772.8551525053817,SOM,IRN
520,690,3034.347131228234,SOM,KWT
520,694,2653.113405942481,SOM,QAT
520,670,2502.3017555377573,SOM,SAU
520,696,2660.7562045509267,SOM,ARE
520,700,4360.000232301663,SOM,AFG
520,703,5372.207505134559,SOM,KGZ
520,790,5109.417185117743,SOM,NPL
520,770,4542.349829544142,SOM,PAK
520,702,4691.138773663227,SOM,TJK
520,771,5407.340679601307,SOM,BGD
520,760,5482.366826695177,SOM,BTN
520,835,7740.801422645505,SOM,BRN
520,740,10298.779475922289,SOM,JPN
520,731,9057.88825056848,SOM,PRK
520,986,9838.559059584783,SOM,PLW
520,840,8412.567863399858,SOM,PHL
520,732,9134.633920246837,SOM,KOR
520,811,6662.259157580989,SOM,KHM
520,812,6528.369972119582,SOM,LAO
520,775,5790.546862678183,SOM,MMR
520,800,6253.084684147224,SOM,THA
520,816,6892.297423474222,SOM,VNM
520,983,13912.714583099709,SOM,MHL
520,987,12487.331076827866,SOM,FSM
520,571,3622.581946833402,SOM,BWA
520,516,1879.9986968025885,SOM,BDI
520,501,1021.1727523418615,SOM,KEN
520,517,1760.5624430488401,SOM,RWA
520,551,2696.4071606862854,SOM,ZMB
520,552,2701.144043352738,SOM,ZWE
520,581,1540.4792678595693,SOM,COM
520,570,3959.8498344056634,SOM,LSO
520,553,2188.7971542793357,SOM,MWI
520,541,3396.38062533414,SOM,MOZ
520,560,3584.251246943243,SOM,ZAF
520,572,3492.0788633719285,SOM,SWZ
520,540,3763.534519995531,SOM,AGO
520,484,3418.7025151307466,SOM,COG
520,490,3416.9345525887743,SOM,COD
520,950,14568.519780762677,SOM,FJI
520,481,4001.4727369174248,SOM,GAB
520,565,4108.0348873426365,SOM,NAM
520,920,13372.231509874315,SOM,NZL
520,580,2331.0126988933484,SOM,MDG
520,590,2796.625407357377,SOM,MUS
520,591,1343.1372729723028,SOM,SYC
520,860,9022.263377540025,SOM,TLS
520,900,11382.781670656745,SOM,AUS
520,970,13539.960841967768,SOM,NRU
520,910,11332.964053141304,SOM,PNG
520,940,12760.367062917756,SOM,SLB
520,947,14851.618987937918,SOM,TUV
520,935,13537.725995643774,SOM,VUT
520,20,12201.666634870917,SOM,CAN
520,255,6326.006089409766,SOM,DEU
520,713,8571.061808957034,SOM,TWN
520,710,8218.512937014293,SOM,CHN
520,820,6298.348819882143,SOM,MYS
520,830,6524.484214894882,SOM,SGP
520,850,6910.460276351841,SOM,IDN
520,620,4788.647060106838,SOM,LBY
520,483,3494.455817475938,SOM,TCD
520,666,3456.881954659301,SOM,ISR
520,652,3605.7672670683623,SOM,SYR
520,651,3437.4388441972496,SOM,EGY
520,750,4475.193380989122,SOM,IND
520,341,5173.054113235482,SOM,MNE
520,347,5101.207810080415,SOM,KOS
520,345,5329.808601928552,SOM,SRB
520,2,12596.619375541173,SOM,USA
520,510,1405.2094046041545,SOM,TZA
520,600,6462.651827882339,SOM,MAR
520,435,6922.133997647302,SOM,MRT
520,625,2054.107469311613,SOM,SDN
520,626,1560.2168191795408,SOM,SSD
780,110,15134.02576869057,LKA,GUY
780,115,14845.778757083639,LKA,SUR
780,52,15327.45863129976,LKA,TTO
780,101,15870.867680938947,LKA,VEN
780,990,12155.488347545537,LKA,WSM
780,955,11861.454960824622,LKA,TON
780,160,14789.314522766896,LKA,ARG
780,145,16398.867584338677,LKA,BOL
780,140,14262.397206451742,LKA,BRA
780,155,15792.511291192179,LKA,CHL
780,130,17518.117246529913,LKA,ECU
780,150,15083.875315890915,LKA,PRY
780,135,17430.78353955508,LKA,PER
780,165,14568.30531632764,LKA,URY
780,90,17398.414982517457,LKA,GTM
780,70,17085.452127163764,LKA,MEX
780,53,15028.982664088418,LKA,BRB
780,54,15097.554194536971,LKA,DMA
780,55,15294.690680062475,LKA,GRD
780,56,15123.859961007433,LKA,LCA
780,57,15183.348316331512,LKA,VCT
780,42,15672.476354854964,LKA,DOM
780,41,15863.607741385822,LKA,HTI
780,51,16252.124805606629,LKA,JAM
780,31,15692.707162734207,LKA,BHS
780,80,17057.968679301375,LKA,BLZ
780,100,16868.83825604087,LKA,COL
780,94,17441.699191045762,LKA,CRI
780,40,16165.629555748908,LKA,CUB
780,92,17427.425341487407,LKA,SLV
780,91,17282.13078780388,LKA,HND
780,93,17406.817649984896,LKA,NIC
780,95,17136.799043732848,LKA,PAN
780,58,15048.580761406103,LKA,ATG
780,60,15112.234887702116,LKA,KNA
780,395,9880.897893723131,LKA,ISL
780,205,9134.636758847442,LKA,IRL
780,200,8713.597770430677,LKA,GBR
780,402,11241.2248805746,LKA,CPV
780,437,9393.210571324244,LKA,CIV
780,452,8850.780507819736,LKA,GHA
780,450,10005.69340912662,LKA,LBR
780,235,9446.107877168426,LKA,PRT
780,230,8968.37825185454,LKA,ESP
780,439,8921.241664118566,LKA,BFA
780,438,10278.654347411597,LKA,GIN
780,404,10449.96020785712,LKA,GNB
780,432,9618.52206126496,LKA,MLI
780,433,10608.037799010282,LKA,SEN
780,451,10238.637138034665,LKA,SLE
780,420,10532.407138702049,LKA,GMB
780,522,4062.2698509602537,LKA,DJI
780,531,4556.97137436787,LKA,ERI
780,530,4540.159196877028,LKA,ETH
780,712,5219.486811466507,LKA,MNG
780,500,5300.107060849478,LKA,UGA
780,645,4678.684607411167,LKA,IRQ
780,663,5323.91080975184,LKA,JOR
780,705,4967.066041521944,LKA,KAZ
780,385,8184.910596676198,LKA,NOR
780,365,6565.103716853519,LKA,RUS
780,380,7773.258908447603,LKA,SWE
780,615,8378.222283614281,LKA,DZA
780,232,8536.635621719983,LKA,AND
780,471,7575.069917681227,LKA,CMR
780,482,6788.824757655836,LKA,CAF
780,221,8069.798542549316,LKA,MCO
780,616,7744.1943225666155,LKA,TUN
780,434,8528.232996178976,LKA,BEN
780,411,7878.371955952571,LKA,GNQ
780,946,10349.220543351319,LKA,KIR
780,436,8517.29565422438,LKA,NER
780,475,7962.901255166792,LKA,NGA
780,403,8153.959424379237,LKA,STP
780,461,8633.433470774613,LKA,TGO
780,339,7019.434161037736,LKA,ALB
780,346,7207.039445904634,LKA,BIH
780,344,7444.689471251947,LKA,HRV
780,325,7629.717287779225,LKA,ITA
780,343,6910.851583057879,LKA,MKD
780,338,7345.1033495419815,LKA,MLT
780,331,7673.4203202805375,LKA,SMR
780,355,6786.196314131562,LKA,BGR
780,352,5678.2720471156335,LKA,CYP
780,372,5177.455813435169,LKA,GEO
780,350,6594.800402863149,LKA,GRC
780,660,5441.491531753446,LKA,LBN
780,640,5930.7653627456775,LKA,TUR
780,305,7486.533879639389,LKA,AUT
780,316,7675.116488963588,LKA,CZE
780,390,7957.707640370718,LKA,DNK
780,310,7269.481732349315,LKA,HUN
780,290,7314.734175952244,LKA,POL
780,317,7431.3612369023185,LKA,SVK
780,349,7563.355878003645,LKA,SVN
780,211,8397.043708292997,LKA,BEL
780,220,8518.305845356843,LKA,FRA
780,223,7962.454262671415,LKA,LIE
780,212,8252.576873612052,LKA,LUX
780,210,8378.067013840355,LKA,NLD
780,225,8112.673137407098,LKA,CHE
780,370,6990.936881669275,LKA,BLR
780,366,7432.364173716398,LKA,EST
780,375,7460.68955484888,LKA,FIN
780,367,7339.620743760147,LKA,LVA
780,368,7161.07217368605,LKA,LTU
780,359,6561.914893115058,LKA,MDA
780,360,6642.731407127301,LKA,ROU
780,369,6629.243374890554,LKA,UKR
780,781,766.8727643932775,LKA,MDV
780,698,2927.4792953014685,LKA,OMN
780,520,3862.7789629023036,LKA,SOM
780,780,0,LKA,LKA
780,701,4061.161436546858,LKA,TKM
780,704,3951.38722413986,LKA,UZB
780,679,3998.155335767885,LKA,YEM
780,371,5091.7606694835295,LKA,ARM
780,373,4756.47405993165,LKA,AZE
780,692,3765.9949430474694,LKA,BHR
780,630,4305.066225674692,LKA,IRN
780,690,4161.442372763541,LKA,KWT
780,694,3631.435805930296,LKA,QAT
780,670,4030.916869518467,LKA,SAU
780,696,3338.307723878956,LKA,ARE
780,700,3244.7934829559226,LKA,AFG
780,703,4015.2971616809314,LKA,KGZ
780,790,2371.802876906272,LKA,NPL
780,770,3042.7944073771614,LKA,PAK
780,702,3676.173304873279,LKA,TJK
780,771,2174.1658731520993,LKA,BGD
780,760,2496.980535250566,LKA,BTN
780,835,3898.1854243010694,LKA,BRN
780,740,6880.487189242592,LKA,JPN
780,731,5823.207348023705,LKA,PRK
780,986,5978.198013237018,LKA,PLW
780,840,4573.03115012137,LKA,PHL
780,732,5836.718131577849,LKA,KOR
780,811,2809.2642640060362,LKA,KHM
780,812,2792.7408349944494,LKA,LAO
780,775,2083.152558366516,LKA,MMR
780,800,2434.477376618806,LKA,THA
780,816,3218.9721533956513,LKA,VNM
780,983,10050.406967549889,LKA,MHL
780,987,8624.900833849833,LKA,FSM
780,571,6806.974301064949,LKA,BWA
780,516,5724.3633185759245,LKA,BDI
780,501,4865.540404467586,LKA,KEN
780,517,5617.703942094085,LKA,RWA
780,551,6199.263981364459,LKA,ZMB
780,552,6020.393567108613,LKA,ZWE
780,581,4546.984570850456,LKA,COM
780,570,6887.941511489451,LKA,LSO
780,553,5590.318317679031,LKA,MWI
780,541,6271.705198057146,LKA,MOZ
780,560,6645.217639632911,LKA,ZAF
780,572,6415.583669759464,LKA,SWZ
780,540,7593.283096317315,LKA,AGO
780,484,7279.26928479272,LKA,COG
780,490,7277.253010496527,LKA,COD
780,950,11113.01544491371,LKA,FJI
780,481,7847.509355300496,LKA,GAB
780,565,7572.2811817843285,LKA,NAM
780,920,10946.311893024322,LKA,NZL
780,580,4554.951189655098,LKA,MDG
780,590,3872.130483813626,LKA,MUS
780,591,2996.5183590830106,LKA,SYC
780,860,5400.194004585466,LKA,TLS
780,900,8600.39039201289,LKA,AUS
780,970,9711.04655041391,LKA,NRU
780,910,7664.77452333233,LKA,PNG
780,940,9071.00224126696,LKA,SLB
780,947,11132.868775459221,LKA,TUV
780,935,10054.17276119818,LKA,VUT
780,20,13717.508260120007,LKA,CAN
780,255,7815.911147453001,LKA,DEU
780,713,4907.877740252443,LKA,TWN
780,710,5131.598030181058,LKA,CHN
780,820,2490.941166625751,LKA,MYS
780,830,2752.102786147939,LKA,SGP
780,850,3346.0574663993757,LKA,IDN
780,620,7420.567398568909,LKA,LBY
780,483,7106.432228441196,LKA,TCD
780,666,5379.577491978339,LKA,ISR
780,652,5357.904083017372,LKA,SYR
780,651,5677.497650562743,LKA,EGY
780,750,2414.5188574635376,LKA,IND
780,341,7096.548012749446,LKA,MNE
780,347,6953.404173589341,LKA,KOS
780,345,7077.884851337616,LKA,SRB
780,2,14400.346673941996,LKA,USA
780,510,5108.793472842886,LKA,TZA
780,600,9280.544807112337,LKA,MAR
780,435,10393.26913350992,LKA,MRT
780,625,5242.833258748197,LKA,SDN
780,626,5345.608649320834,LKA,SSD
701,110,11811.95294750747,TKM,GUY
701,115,11637.89509769374,TKM,SUR
701,52,11780.016181869922,TKM,TTO
701,101,12203.983824801784,TKM,VEN
701,990,14396.134301409607,TKM,WSM
701,955,14603.895802060208,TKM,TON
701,160,14466.94076200977,TKM,ARG
701,145,14315.045511206772,TKM,BOL
701,140,12492.627167905517,TKM,BRA
701,155,15448.083420982925,TKM,CHL
701,130,13944.141258806867,TKM,ECU
701,150,13918.93197135041,TKM,PRY
701,135,14758.403240952211,TKM,PER
701,165,14270.099421302006,TKM,URY
701,90,13345.439221309665,TKM,GTM
701,70,13232.635992467935,TKM,MEX
701,53,11442.344993666164,TKM,BRB
701,54,11407.764935405625,TKM,DMA
701,55,11693.861326396978,TKM,GRD
701,56,11479.754142218442,TKM,LCA
701,57,11560.345114865571,TKM,VCT
701,42,11758.054507919382,TKM,DOM
701,41,11912.421583727022,TKM,HTI
701,51,12249.16627486519,TKM,JAM
701,31,11639.808645538504,TKM,BHS
701,80,13003.038453931074,TKM,BLZ
701,100,13221.04849367478,TKM,COL
701,94,13432.175523175943,TKM,CRI
701,40,12104.426354832109,TKM,CUB
701,92,13366.980386827869,TKM,SLV
701,91,13221.864276063423,TKM,HND
701,93,13356.13116104438,TKM,NIC
701,95,13225.87789485626,TKM,PAN
701,58,11301.05393728084,TKM,ATG
701,60,11345.328036698902,TKM,KNA
701,395,5829.943876480326,TKM,ISL
701,205,5124.205912990368,TKM,IRL
701,200,4732.569353609284,TKM,GBR
701,402,8303.46330347959,TKM,CPV
701,437,7246.418084859569,TKM,CIV
701,452,6902.410835927268,TKM,GHA
701,450,7759.361121118156,TKM,LBR
701,235,5761.33430508544,TKM,PRT
701,230,5257.387564313976,TKM,ESP
701,439,6543.602186383827,TKM,BFA
701,438,7797.566574239896,TKM,GIN
701,404,7810.14558805002,TKM,GNB
701,432,7090.52805773915,TKM,MLI
701,433,7791.880814848992,TKM,SEN
701,451,7821.732369465541,TKM,SLE
701,420,7793.773992708936,TKM,GMB
701,522,3290.4122456631144,TKM,DJI
701,531,3152.3396892292176,TKM,ERI
701,530,3762.889785679779,TKM,ETH
701,712,4047.44850879947,TKM,MNG
701,500,4935.703311531376,TKM,UGA
701,645,1364.5860665472474,TKM,IRQ
701,663,2149.6495742708253,TKM,JOR
701,705,1792.919119303898,TKM,KAZ
701,385,4123.796534184703,TKM,NOR
701,365,2514.1566319924636,TKM,RUS
701,380,3712.2438547359684,TKM,SWE
701,615,4829.578506008037,TKM,DZA
701,232,4775.455080795016,TKM,AND
701,471,6066.736037825856,TKM,CMR
701,482,5486.415172555431,TKM,CAF
701,221,4277.635410011307,TKM,MCO
701,616,4222.771276344104,TKM,TUN
701,434,6596.6567268417875,TKM,BEN
701,411,6292.70656120709,TKM,GNQ
701,946,12053.900944931062,TKM,KIR
701,436,6151.665969333357,TKM,NER
701,475,5997.917217706204,TKM,NGA
701,403,6723.529326481733,TKM,STP
701,461,6638.252006808952,TKM,TGO
701,339,3304.2507106320213,TKM,ALB
701,346,3399.236671585,TKM,BIH
701,344,3579.9098597155303,TKM,HRV
701,325,3901.4016443259025,TKM,ITA
701,343,3163.425943117911,TKM,MKD
701,338,3879.071427450605,TKM,MLT
701,331,3873.627946095388,TKM,SMR
701,355,3004.3600005333724,TKM,BGR
701,352,2253.8807185760893,TKM,CYP
701,372,1234.990623210682,TKM,GEO
701,350,3026.837249791848,TKM,GRC
701,660,2107.933347841637,TKM,LBN
701,640,2215.7867844561333,TKM,TUR
701,305,3555.722177810912,TKM,AUT
701,316,3707.074232100007,TKM,CZE
701,390,3913.9561587692206,TKM,DNK
701,310,3348.1863332680823,TKM,HUN
701,290,3293.357394633235,TKM,POL
701,317,3499.723515223146,TKM,SVK
701,349,3694.3168699054204,TKM,SVN
701,211,4427.178212906937,TKM,BEL
701,220,4587.9750532944745,TKM,FRA
701,223,4070.9805391839263,TKM,LIE
701,212,4305.720364878697,TKM,LUX
701,210,4382.1551889875545,TKM,NLD
701,225,4228.236948765274,TKM,CHE
701,370,2937.625102526783,TKM,BLR
701,366,3375.4135217211615,TKM,EST
701,375,3407.5333958775045,TKM,FIN
701,367,3278.7932233157226,TKM,LVA
701,368,3106.8427299867876,TKM,LTU
701,359,2608.2569349522955,TKM,MDA
701,360,2782.4541327812353,TKM,ROU
701,369,2600.7686876978123,TKM,UKR
701,781,4044.5462605456614,TKM,MDV
701,698,1589.618755843532,TKM,OMN
701,520,4190.042943046127,TKM,SOM
701,780,4061.161436546858,TKM,LKA
701,701,0,TKM,TKM
701,704,1004.0792808812133,TKM,UZB
701,679,2874.001224302179,TKM,YEM
701,371,1224.2979327257888,TKM,ARM
701,373,782.7739694248168,TKM,AZE
701,692,1491.6793715758447,TKM,BHR
701,630,670.2133585444403,TKM,IRN
701,690,1353.6094847555955,TKM,KWT
701,694,1546.0343744510915,TKM,QAT
701,670,1840.3365130110792,TKM,SAU
701,696,1542.7347724650353,TKM,ARE
701,700,1042.1393473818541,TKM,AFG
701,703,1478.0037402270561,TKM,KGZ
701,790,2752.090409282671,TKM,NPL
701,770,1414.7014174814046,TKM,PAK
701,702,911.4855578142042,TKM,TJK
701,771,3421.754095201649,TKM,BGD
701,760,3129.790684144953,TKM,BTN
701,835,6783.553185752943,TKM,BRN
701,740,7034.855062779645,TKM,JPN
701,731,5756.965994790422,TKM,PRK
701,986,8252.52481983048,TKM,PLW
701,840,6633.651763519779,TKM,PHL
701,732,5899.16885838849,TKM,KOR
701,811,5468.456521947391,TKM,KHM
701,812,4856.843672848341,TKM,LAO
701,775,4367.257822714845,TKM,MMR
701,800,4980.173974537161,TKM,THA
701,816,4921.186402063919,TKM,VNM
701,983,11464.898144857732,TKM,MHL
701,987,10379.149404938578,TKM,FSM
701,571,7710.822197539855,TKM,BWA
701,516,5467.484335706328,TKM,BDI
701,501,4877.0115876324535,TKM,KEN
701,517,5292.416671698929,TKM,RWA
701,551,6690.935109398189,TKM,ZMB
701,552,6801.4854262209365,TKM,ZWE
701,581,5718.344843459383,TKM,COM
701,570,8110.134759068493,TKM,LSO
701,553,6298.352202240695,TKM,MWI
701,541,7574.200525035464,TKM,MOZ
701,560,7717.656096728831,TKM,ZAF
701,572,7660.2083240163465,TKM,SWZ
701,540,6984.965805004749,TKM,AGO
701,484,6449.452696725146,TKM,COG
701,490,6453.330108119442,TKM,COD
701,950,13807.868688955896,TKM,FJI
701,481,6502.223608429134,TKM,GAB
701,565,7973.015298402092,TKM,NAM
701,920,14689.20052771974,TKM,NZL
701,580,6394.537275482811,TKM,MDG
701,590,6437.092652777091,TKM,MUS
701,591,4722.190001671854,TKM,SYC
701,860,8683.831269628778,TKM,TLS
701,900,12356.859938591888,TKM,AUS
701,970,11675.166740608307,TKM,NRU
701,910,10532.230551201328,TKM,PNG
701,940,11668.746954713384,TKM,SLB
701,947,13263.516100024992,TKM,TUV
701,935,12904.578050478243,TKM,VUT
701,20,9693.672910036088,TKM,CAN
701,255,3807.475489287246,TKM,DEU
701,713,6093.8214539614055,TKM,TWN
701,710,4911.52154084556,TKM,CHN
701,820,5870.7642820921665,TKM,MYS
701,830,6174.078476267132,TKM,SGP
701,850,7008.645927926437,TKM,IDN
701,620,4103.208877766496,TKM,LBY
701,483,5173.317532697985,TKM,TCD
701,666,2218.654377566693,TKM,ISR
701,652,2052.7267652192554,TKM,SYR
701,651,2643.9773008733737,TKM,EGY
701,750,2030.85052705987,TKM,IND
701,341,3338.152931719962,TKM,MNE
701,347,3180.497080282781,TKM,KOS
701,345,3230.5098471031124,TKM,SRB
701,2,10354.372225759786,TKM,USA
701,510,5418.881925991087,TKM,TZA
701,600,5775.541239493674,TKM,MAR
701,435,7444.676149293562,TKM,MRT
701,625,3546.368334084523,TKM,SDN
701,626,4562.047780614042,TKM,SSD
704,110,12471.55525117111,UZB,GUY
704,115,12335.715587151737,UZB,SUR
704,52,12367.23640306043,UZB,TTO
704,101,12729.67081449674,UZB,VEN
704,990,13407.247286978218,UZB,WSM
704,955,13656.568898023701,UZB,TON
704,160,15456.936933358902,UZB,ARG
704,145,15114.327321130248,UZB,BOL
704,140,13415.219597251742,UZB,BRA
704,155,16406.599346684867,UZB,CHL
704,130,14422.973579093381,UZB,ECU
704,150,14861.52841280591,UZB,PRY
704,135,15406.262356875899,UZB,PER
704,165,15264.306094992395,UZB,URY
704,90,13472.135792862291,UZB,GTM
704,70,13172.533909980579,UZB,MEX
704,53,12026.218841184078,UZB,BRB
704,54,11950.264677864832,UZB,DMA
704,55,12263.939911114967,UZB,GRD
704,56,12039.515267704654,UZB,LCA
704,57,12126.095798337567,UZB,VCT
704,42,12166.84323199687,UZB,DOM
704,41,12288.897182390065,UZB,HTI
704,51,12568.070569837992,UZB,JAM
704,31,11887.727367140908,UZB,BHS
704,80,13139.148641861912,UZB,BLZ
704,100,13712.463689594344,UZB,COL
704,94,13711.893061421904,UZB,CRI
704,40,12295.76874501658,UZB,CUB
704,92,13524.153256940459,UZB,SLV
704,91,13410.917701543272,UZB,HND
704,93,13577.607158114659,UZB,NIC
704,95,13590.725280931012,UZB,PAN
704,58,11820.001510239632,UZB,ATG
704,60,11853.356256963625,UZB,KNA
704,395,6022.4895073774205,UZB,ISL
704,205,5582.482267438256,UZB,IRL
704,200,5245.1095435835205,UZB,GBR
704,402,9155.912558831838,UZB,CPV
704,437,8221.988523749222,UZB,CIV
704,452,7893.804824769792,UZB,GHA
704,450,8719.721148845714,UZB,LBR
704,235,6457.557426047,UZB,PRT
704,230,5956.56819418964,UZB,ESP
704,439,7509.702639638587,UZB,BFA
704,438,8732.250665460639,UZB,GIN
704,404,8723.589140698723,UZB,GNB
704,432,8031.952112418495,UZB,MLI
704,433,8678.020409151412,UZB,SEN
704,451,8763.549036916216,UZB,SLE
704,420,8692.636836653115,UZB,GMB
704,522,4162.967812027527,UZB,DJI
704,531,4098.456275183166,UZB,ERI
704,530,4670.220677007258,UZB,ETH
704,712,3051.8704803195906,UZB,MNG
704,500,5849.859725276276,UZB,UGA
704,645,2363.717121312403,UZB,IRQ
704,663,3133.0195565213908,UZB,JOR
704,705,1109.1536696503038,UZB,KAZ
704,385,4439.454826654966,UZB,NOR
704,365,2795.797327304528,UZB,RUS
704,380,4024.42855223227,UZB,SWE
704,615,5613.2546412796455,UZB,DZA
704,232,5464.414538267328,UZB,AND
704,471,7070.581468867887,UZB,CMR
704,482,6483.122756366172,UZB,CAF
704,221,4967.27271045335,UZB,MCO
704,616,5038.263282672703,UZB,TUN
704,434,7591.3520090063685,UZB,BEN
704,411,7296.6699562106405,UZB,GNQ
704,946,11059.891117070705,UZB,KIR
704,436,7124.563790047954,UZB,NER
704,475,6995.779125671585,UZB,NGA
704,403,7727.602781050079,UZB,STP
704,461,7629.706246144468,UZB,TGO
704,339,4080.4418183604184,UZB,ALB
704,346,4118.786615779901,UZB,BIH
704,344,4251.11878261387,UZB,HRV
704,325,4642.565720704783,UZB,ITA
704,343,3930.518631822302,UZB,MKD
704,338,4726.330376510246,UZB,MLT
704,331,4575.580164872555,UZB,SMR
704,355,3761.240733748289,UZB,BGR
704,352,3190.7499825298673,UZB,CYP
704,372,2035.2059871700958,UZB,GEO
704,350,3879.3014386583377,UZB,GRC
704,660,3070.760326843088,UZB,LBN
704,640,3059.9770145072234,UZB,TUR
704,305,4171.299117734836,UZB,AUT
704,316,4275.031731192046,UZB,CZE
704,390,4339.439443947402,UZB,DNK
704,310,3983.363650151172,UZB,HUN
704,290,3799.722331789546,UZB,POL
704,317,4117.20901469137,UZB,SVK
704,349,4356.839721170536,UZB,SVN
704,211,4964.04122407363,UZB,BEL
704,220,5161.440704596586,UZB,FRA
704,223,4699.025361585764,UZB,LIE
704,212,4872.89812531378,UZB,LUX
704,210,4886.316128448882,UZB,NLD
704,225,4855.627416562731,UZB,CHE
704,370,3370.3454667742335,UZB,BLR
704,366,3652.6573244595206,UZB,EST
704,375,3661.40310094166,UZB,FIN
704,367,3633.8921613759403,UZB,LVA
704,368,3526.2312892220734,UZB,LTU
704,359,3254.574012038103,UZB,MDA
704,360,3501.5575555319842,UZB,ROU
704,369,3132.0954070622015,UZB,UKR
704,781,4136.842080800556,UZB,MDV
704,698,2199.9096430823274,UZB,OMN
704,520,4963.355634250359,UZB,SOM
704,780,3951.38722413986,UZB,LKA
704,701,1004.0792808812133,UZB,TKM
704,704,0,UZB,UZB
704,679,3761.904436816061,UZB,YEM
704,371,2085.8018526313303,UZB,ARM
704,373,1632.857356945359,UZB,AZE
704,692,2395.582709886243,UZB,BHR
704,630,1672.6241764359465,UZB,IRN
704,690,2333.9951502698955,UZB,KWT
704,694,2415.791271972426,UZB,QAT
704,670,2783.3597122652063,UZB,SAU
704,696,2323.0738524815406,UZB,ARE
704,700,754.7966888947401,UZB,AFG
704,703,475.06719433760384,UZB,KGZ
704,790,2103.13102136378,UZB,NPL
704,770,913.2630617214254,UZB,PAK
704,702,308.77704471506325,UZB,TJK
704,771,2770.639610505347,UZB,BGD
704,760,2408.97532288796,UZB,BTN
704,835,6073.550882578587,UZB,BRN
704,740,6030.8157489507075,UZB,JPN
704,731,4753.337413712011,UZB,PRK
704,986,7373.204429481352,UZB,PLW
704,840,5778.821499652764,UZB,PHL
704,732,4896.57791556343,UZB,KOR
704,811,4796.238126226291,UZB,KHM
704,812,4123.990107369628,UZB,LAO
704,775,3745.9641645837432,UZB,MMR
704,800,4331.8434936417425,UZB,THA
704,816,4116.202626873016,UZB,VNM
704,983,10464.801566201795,UZB,MHL
704,987,9403.773033599595,UZB,FSM
704,571,8558.2933470113,UZB,BWA
704,516,6388.505542521059,UZB,BDI
704,501,5742.4207154724845,UZB,KEN
704,517,6214.983831469728,UZB,RWA
704,551,7563.482407668366,UZB,ZMB
704,552,7638.716336544871,UZB,ZWE
704,581,6448.861816832381,UZB,COM
704,570,8922.010448553887,UZB,LSO
704,553,7128.334463973179,UZB,MWI
704,541,8357.221523190285,UZB,MOZ
704,560,8541.031907539726,UZB,ZAF
704,572,8455.28227076898,UZB,SWZ
704,540,7966.110209282624,UZB,AGO
704,484,7435.972612503566,UZB,COG
704,490,7439.596236800735,UZB,COD
704,950,12870.47151195274,UZB,FJI
704,481,7505.452779883006,UZB,GAB
704,565,8888.772961903847,UZB,NAM
704,920,14007.984889349033,UZB,NZL
704,580,7033.883140319736,UZB,MDG
704,590,6917.601183878896,UZB,MUS
704,591,5276.485889091886,UZB,SYC
704,860,7996.230194642201,UZB,TLS
704,900,11748.214973691678,UZB,AUS
704,970,10699.204867045759,UZB,NRU
704,910,9693.077282823284,UZB,PNG
704,940,10759.307183788025,UZB,SLB
704,947,12280.704315610898,UZB,TUV
704,935,12009.217588882357,UZB,VUT
704,20,9786.054558571803,UZB,CAN
704,255,4314.119060791945,UZB,DEU
704,713,5152.350465268289,UZB,TWN
704,710,3910.2023365470523,UZB,CHN
704,820,5344.203737905619,UZB,MYS
704,830,5639.673910210023,UZB,SGP
704,850,6513.398204701005,UZB,IDN
704,620,4983.36294093325,UZB,LBY
704,483,6176.365519812541,UZB,TCD
704,666,3200.9674771763166,UZB,ISR
704,652,3022.9113797516666,UZB,SYR
