"iso3","year","cluster_id","idn","clusterID"
"FRA",1895,"FRA",510,"FRA1895"
"FRA",1896,"FRA",510,"FRA1896"
"FRA",1897,"FRA",510,"FRA1897"
"FRA",1898,"FRA",510,"FRA1898"
"FRA",1899,"FRA",510,"FRA1899"
"FRA",1900,"FRA",510,"FRA1900"
"FRA",1901,"FRA",510,"FRA1901"
"FRA",1902,"FRA",510,"FRA1902"
"FRA",1903,"FRA",510,"FRA1903"
"FRA",1904,"FRA",510,"FRA1904"
"FRA",1905,"FRA",510,"FRA1905"
"FRA",1906,"FRA",510,"FRA1906"
"FRA",1907,"FRA",510,"FRA1907"
"FRA",1908,"FRA",510,"FRA1908"
"FRA",1909,"FRA",510,"FRA1909"
"FRA",1910,"FRA",510,"FRA1910"
"FRA",1911,"FRA",510,"FRA1911"
"FRA",1912,"FRA",510,"FRA1912"
"FRA",1913,"FRA",510,"FRA1913"
"FRA",1914,"FRA",510,"FRA1914"
"FRA",1915,"FRA",510,"FRA1915"
"FRA",1916,"FRA",510,"FRA1916"
"FRA",1917,"FRA",510,"FRA1917"
"FRA",1918,"FRA",510,"FRA1918"
"FRA",1919,"FRA",510,"FRA1919"
"FRA",1920,"FRA",510,"FRA1920"
"FRA",1921,"FRA",510,"FRA1921"
"FRA",1922,"FRA",510,"FRA1922"
"FRA",1923,"FRA",510,"FRA1923"
"FRA",1924,"FRA",510,"FRA1924"
"FRA",1925,"FRA",510,"FRA1925"
"FRA",1926,"FRA",510,"FRA1926"
"FRA",1927,"FRA",510,"FRA1927"
"FRA",1928,"FRA",510,"FRA1928"
"FRA",1929,"FRA",510,"FRA1929"
"FRA",1930,"FRA",510,"FRA1930"
"FRA",1931,"FRA",510,"FRA1931"
"FRA",1932,"FRA",510,"FRA1932"
"FRA",1933,"FRA",510,"FRA1933"
"FRA",1934,"FRA",510,"FRA1934"
"FRA",1935,"FRA",510,"FRA1935"
"FRA",1936,"FRA",510,"FRA1936"
"FRA",1937,"FRA",510,"FRA1937"
"FRA",1938,"FRA",510,"FRA1938"
"FRA",1939,"FRA",510,"FRA1939"
"FRA",1940,"FRA",510,"FRA1940"
"FRA",1941,"FRA",510,"FRA1941"
"FRA",1942,"FRA",510,"FRA1942"
"FRA",1943,"FRA",510,"FRA1943"
"FRA",1944,"FRA",510,"FRA1944"
"FRA",1945,"FRA",510,"FRA1945"
"FRA",1946,"FRA",510,"FRA1946"
"FRA",1947,"FRA",510,"FRA1947"
"FRA",1948,"FRA",510,"FRA1948"
"FRA",1949,"FRA",510,"FRA1949"
"FRA",1950,"FRA",510,"FRA1950"
"FRA",1951,"FRA",510,"FRA1951"
"FRA",1952,"FRA",510,"FRA1952"
"FRA",1953,"FRA",510,"FRA1953"
"FRA",1954,"FRA",510,"FRA1954"
"FRA",1955,"FRA",510,"FRA1955"
"FRA",1956,"FRA",510,"FRA1956"
"FRA",1957,"FRA",510,"FRA1957"
"FRA",1958,"FRA",510,"FRA1958"
"FRA",1959,"FRA",510,"FRA1959"
"FRA",1960,"FRA",510,"FRA1960"
"FRA",1961,"FRA",510,"FRA1961"
"FRA",1962,"FRA",510,"FRA1962"
"FRA",1963,"FRA",510,"FRA1963"
"FRA",1964,"FRA",510,"FRA1964"
"FRA",1965,"FRA",510,"FRA1965"
"FRA",1966,"FRA",510,"FRA1966"
"FRA",1967,"FRA",510,"FRA1967"
"FRA",1968,"FRA",510,"FRA1968"
"FRA",1969,"FRA",510,"FRA1969"
"FRA",1970,"FRA",510,"FRA1970"
"FRA",1971,"FRA",510,"FRA1971"
"FRA",1972,"FRA",510,"FRA1972"
"FRA",1973,"FRA",510,"FRA1973"
"FRA",1974,"FRA",510,"FRA1974"
"FRA",1975,"FRA",510,"FRA1975"
"FRA",1976,"FRA",510,"FRA1976"
"FRA",1977,"FRA",510,"FRA1977"
"FRA",1978,"FRA",510,"FRA1978"
"FRA",1979,"FRA",510,"FRA1979"
"FRA",1980,"FRA",510,"FRA1980"
"FRA",1981,"FRA",510,"FRA1981"
"FRA",1982,"FRA",510,"FRA1982"
"FRA",1983,"FRA",510,"FRA1983"
"FRA",1984,"FRA",510,"FRA1984"
"FRA",1985,"FRA",510,"FRA1985"
"FRA",1986,"FRA",510,"FRA1986"
"FRA",1987,"FRA",510,"FRA1987"
"FRA",1988,"FRA",510,"FRA1988"
"FRA",1989,"FRA",510,"FRA1989"
"FRA",1990,"FRA",510,"FRA1990"
"FRA",1991,"FRA",510,"FRA1991"
"FRA",1992,"FRA",510,"FRA1992"
"FRA",1993,"FRA",510,"FRA1993"
"FRA",1994,"FRA",510,"FRA1994"
"FRA",1995,"FRA",510,"FRA1995"
"FRA",1996,"FRA",510,"FRA1996"
"FRA",1997,"FRA",510,"FRA1997"
"FRA",1998,"FRA",510,"FRA1998"
"FRA",1999,"FRA",510,"FRA1999"
"FRA",2000,"FRA",510,"FRA2000"
"FRA",2001,"FRA",510,"FRA2001"
"FRA",2002,"FRA",510,"FRA2002"
"FRA",2003,"FRA",510,"FRA2003"
"FRA",2004,"FRA",510,"FRA2004"
"FRA",2005,"FRA",510,"FRA2005"
"FRA",2006,"FRA",510,"FRA2006"
"FRA",2007,"FRA",510,"FRA2007"
"FRA",2008,"FRA",510,"FRA2008"
"FRA",2009,"FRA",510,"FRA2009"
"FRA",2010,"FRA",510,"FRA2010"
"GAB",1880,"GAB",520,"GAB1880"
"GAB",1881,"GAB",520,"GAB1881"
"GAB",1882,"GAB",520,"GAB1882"
"GAB",1883,"GAB",520,"GAB1883"
"GAB",1884,"GAB",520,"GAB1884"
"GAB",1885,"GAB",520,"GAB1885"
"GAB",1886,"GAB",520,"GAB1886"
"GAB",1887,"GAB",520,"GAB1887"
"GAB",1888,"GAB",520,"GAB1888"
"GAB",1889,"GAB",520,"GAB1889"
"GAB",1890,"GAB",520,"GAB1890"
"GAB",1891,"GAB",520,"GAB1891"
"GAB",1892,"GAB",520,"GAB1892"
"GAB",1893,"GAB",520,"GAB1893"
"GAB",1894,"GAB",520,"GAB1894"
"GAB",1895,"GAB",520,"GAB1895"
"GAB",1896,"GAB",520,"GAB1896"
"GAB",1897,"GAB",520,"GAB1897"
"GAB",1898,"GAB",520,"GAB1898"
"GAB",1899,"GAB",520,"GAB1899"
"GAB",1900,"GAB",520,"GAB1900"
"GAB",1901,"GAB",520,"GAB1901"
"GAB",1902,"GAB",520,"GAB1902"
"GAB",1903,"GAB",520,"GAB1903"
"GAB",1904,"GAB",520,"GAB1904"
"GAB",1905,"GAB",520,"GAB1905"
"GAB",1906,"GAB",520,"GAB1906"
"GAB",1907,"GAB",520,"GAB1907"
"GAB",1908,"GAB",520,"GAB1908"
"GAB",1909,"GAB",520,"GAB1909"
"GAB",1910,"GAB",520,"GAB1910"
"GAB",1911,"GAB",520,"GAB1911"
"GAB",1912,"GAB",520,"GAB1912"
"GAB",1913,"GAB",520,"GAB1913"
"GAB",1914,"GAB",520,"GAB1914"
"GAB",1915,"GAB",520,"GAB1915"
"GAB",1916,"GAB",520,"GAB1916"
"GAB",1917,"GAB",520,"GAB1917"
"GAB",1918,"GAB",520,"GAB1918"
"GAB",1919,"GAB",520,"GAB1919"
"GAB",1920,"GAB",520,"GAB1920"
"GAB",1921,"GAB",520,"GAB1921"
"GAB",1922,"GAB",520,"GAB1922"
"GAB",1923,"GAB",520,"GAB1923"
"GAB",1924,"GAB",520,"GAB1924"
"GAB",1925,"GAB",520,"GAB1925"
"GAB",1926,"GAB",520,"GAB1926"
"GAB",1927,"GAB",520,"GAB1927"
"GAB",1928,"GAB",520,"GAB1928"
"GAB",1929,"GAB",520,"GAB1929"
"GAB",1930,"GAB",520,"GAB1930"
"GAB",1931,"GAB",520,"GAB1931"
"GAB",1932,"GAB",520,"GAB1932"
"GAB",1933,"GAB",520,"GAB1933"
"GAB",1934,"GAB",520,"GAB1934"
"GAB",1935,"GAB",520,"GAB1935"
"GAB",1936,"GAB",520,"GAB1936"
"GAB",1937,"GAB",520,"GAB1937"
"GAB",1938,"GAB",520,"GAB1938"
"GAB",1939,"GAB",520,"GAB1939"
"GAB",1940,"GAB",520,"GAB1940"
"GAB",1941,"GAB",520,"GAB1941"
"GAB",1942,"GAB",520,"GAB1942"
"GAB",1943,"GAB",520,"GAB1943"
"GAB",1944,"GAB",520,"GAB1944"
"GAB",1945,"GAB",520,"GAB1945"
"GAB",1946,"GAB",520,"GAB1946"
"GAB",1947,"GAB",520,"GAB1947"
"GAB",1948,"GAB",520,"GAB1948"
"GAB",1949,"GAB",520,"GAB1949"
"GAB",1950,"GAB",520,"GAB1950"
"GAB",1951,"GAB",520,"GAB1951"
"GAB",1952,"GAB",520,"GAB1952"
"GAB",1953,"GAB",520,"GAB1953"
"GAB",1954,"GAB",520,"GAB1954"
"GAB",1955,"GAB",520,"GAB1955"
"GAB",1956,"GAB",520,"GAB1956"
"GAB",1957,"GAB",520,"GAB1957"
"GAB",1958,"GAB",520,"GAB1958"
"GAB",1959,"GAB",520,"GAB1959"
"GAB",1960,"GAB",520,"GAB1960"
"GAB",1961,"GAB",520,"GAB1961"
"GAB",1962,"GAB",520,"GAB1962"
"GAB",1963,"GAB",520,"GAB1963"
"GAB",1964,"GAB",520,"GAB1964"
"GAB",1965,"GAB",520,"GAB1965"
"GAB",1966,"GAB",520,"GAB1966"
"GAB",1967,"GAB",520,"GAB1967"
"GAB",1968,"GAB",520,"GAB1968"
"GAB",1969,"GAB",520,"GAB1969"
"GAB",1970,"GAB",520,"GAB1970"
"GAB",1971,"GAB",520,"GAB1971"
"GAB",1972,"GAB",520,"GAB1972"
"GAB",1973,"GAB",520,"GAB1973"
"GAB",1974,"GAB",520,"GAB1974"
"GAB",1975,"GAB",520,"GAB1975"
"GAB",1976,"GAB",520,"GAB1976"
"GAB",1977,"GAB",520,"GAB1977"
"GAB",1978,"GAB",520,"GAB1978"
"GAB",1979,"GAB",520,"GAB1979"
"GAB",1980,"GAB",520,"GAB1980"
"GAB",1981,"GAB",520,"GAB1981"
"GAB",1982,"GAB",520,"GAB1982"
"GAB",1983,"GAB",520,"GAB1983"
"GAB",1984,"GAB",520,"GAB1984"
"GAB",1985,"GAB",520,"GAB1985"
"GAB",1986,"GAB",520,"GAB1986"
"GAB",1987,"GAB",520,"GAB1987"
"GAB",1988,"GAB",520,"GAB1988"
"GAB",1989,"GAB",520,"GAB1989"
"GAB",1990,"GAB",520,"GAB1990"
"GAB",1991,"GAB",520,"GAB1991"
"GAB",1992,"GAB",520,"GAB1992"
"GAB",1993,"GAB",520,"GAB1993"
"GAB",1994,"GAB",520,"GAB1994"
"GAB",1995,"GAB",520,"GAB1995"
"GAB",1996,"GAB",520,"GAB1996"
"GAB",1997,"GAB",520,"GAB1997"
"GAB",1998,"GAB",520,"GAB1998"
"GAB",1999,"GAB",520,"GAB1999"
"GAB",2000,"GAB",520,"GAB2000"
"GAB",2001,"GAB",520,"GAB2001"
"GAB",2002,"GAB",520,"GAB2002"
"GAB",2003,"GAB",520,"GAB2003"
"GAB",2004,"GAB",520,"GAB2004"
"GAB",2005,"GAB",520,"GAB2005"
"GAB",2006,"GAB",520,"GAB2006"
"GAB",2007,"GAB",520,"GAB2007"
"GAB",2008,"GAB",520,"GAB2008"
"GAB",2009,"GAB",520,"GAB2009"
"GAB",2010,"GAB",520,"GAB2010"
"GBR",1880,"GBRIRL",35006,"GBRIRL"
"GBR",1881,"GBRIRL",35006,"GBRIRL"
"GBR",1882,"GBRIRL",35006,"GBRIRL"
"GBR",1883,"GBRIRL",35006,"GBRIRL"
"GBR",1884,"GBRIRL",35006,"GBRIRL"
"GBR",1885,"GBRIRL",35006,"GBRIRL"
"GBR",1886,"GBRIRL",35006,"GBRIRL"
"GBR",1887,"GBRIRL",35006,"GBRIRL"
"GBR",1888,"GBRIRL",35006,"GBRIRL"
"GBR",1889,"GBRIRL",35006,"GBRIRL"
"GBR",1890,"GBRIRL",35006,"GBRIRL"
"GBR",1891,"GBRIRL",35006,"GBRIRL"
"GBR",1892,"GBRIRL",35006,"GBRIRL"
"GBR",1893,"GBRIRL",35006,"GBRIRL"
"GBR",1894,"GBRIRL",35006,"GBRIRL"
"GBR",1895,"GBRIRL",35006,"GBRIRL"
"GBR",1896,"GBRIRL",35006,"GBRIRL"
"GBR",1897,"GBRIRL",35006,"GBRIRL"
"GBR",1898,"GBRIRL",35006,"GBRIRL"
"GBR",1899,"GBRIRL",35006,"GBRIRL"
"GBR",1900,"GBRIRL",35006,"GBRIRL"
"GBR",1901,"GBRIRL",35006,"GBRIRL"
"GBR",1902,"GBRIRL",35006,"GBRIRL"
"GBR",1903,"GBRIRL",35006,"GBRIRL"
"GBR",1904,"GBRIRL",35006,"GBRIRL"
"GBR",1905,"GBRIRL",35006,"GBRIRL"
"GBR",1906,"GBRIRL",35006,"GBRIRL"
"GBR",1907,"GBRIRL",35006,"GBRIRL"
"GBR",1908,"GBRIRL",35006,"GBRIRL"
"GBR",1909,"GBRIRL",35006,"GBRIRL"
"GBR",1910,"GBRIRL",35006,"GBRIRL"
"GBR",1911,"GBRIRL",35006,"GBRIRL"
"GBR",1912,"GBRIRL",35006,"GBRIRL"
"GBR",1913,"GBRIRL",35006,"GBRIRL"
"GBR",1914,"GBRIRL",35006,"GBRIRL"
"GBR",1915,"GBRIRL",35006,"GBRIRL"
"GBR",1916,"GBRIRL",35006,"GBRIRL"
"GBR",1917,"GBRIRL",35006,"GBRIRL"
"GBR",1918,"GBRIRL",35006,"GBRIRL"
"GBR",1919,"GBRIRL",35006,"GBRIRL"
"GBR",1920,"GBRIRL",35006,"GBRIRL"
"GBR",1921,"GBRIRL",35006,"GBRIRL"
"GBR",1922,"GBR",530,"GBR1922"
"GBR",1923,"GBR",530,"GBR1923"
"GBR",1924,"GBR",530,"GBR1924"
"GBR",1925,"GBR",530,"GBR1925"
"GBR",1926,"GBR",530,"GBR1926"
"GBR",1927,"GBR",530,"GBR1927"
"GBR",1928,"GBR",530,"GBR1928"
"GBR",1929,"GBR",530,"GBR1929"
"GBR",1930,"GBR",530,"GBR1930"
"GBR",1931,"GBR",530,"GBR1931"
"GBR",1932,"GBR",530,"GBR1932"
"GBR",1933,"GBR",530,"GBR1933"
"GBR",1934,"GBR",530,"GBR1934"
"GBR",1935,"GBR",530,"GBR1935"
"GBR",1936,"GBR",530,"GBR1936"
"GBR",1937,"GBR",530,"GBR1937"
"GBR",1938,"GBR",530,"GBR1938"
"GBR",1939,"GBR",530,"GBR1939"
"GBR",1940,"GBR",530,"GBR1940"
"GBR",1941,"GBR",530,"GBR1941"
"GBR",1942,"GBR",530,"GBR1942"
"GBR",1943,"GBR",530,"GBR1943"
"GBR",1944,"GBR",530,"GBR1944"
"GBR",1945,"GBR",530,"GBR1945"
"GBR",1946,"GBR",530,"GBR1946"
"GBR",1947,"GBR",530,"GBR1947"
"GBR",1948,"GBR",530,"GBR1948"
"GBR",1949,"GBR",530,"GBR1949"
"GBR",1950,"GBR",530,"GBR1950"
"GBR",1951,"GBR",530,"GBR1951"
"GBR",1952,"GBR",530,"GBR1952"
"GBR",1953,"GBR",530,"GBR1953"
"GBR",1954,"GBR",530,"GBR1954"
"GBR",1955,"GBR",530,"GBR1955"
"GBR",1956,"GBR",530,"GBR1956"
"GBR",1957,"GBR",530,"GBR1957"
"GBR",1958,"GBR",530,"GBR1958"
"GBR",1959,"GBR",530,"GBR1959"
"GBR",1960,"GBR",530,"GBR1960"
"GBR",1961,"GBR",530,"GBR1961"
"GBR",1962,"GBR",530,"GBR1962"
"GBR",1963,"GBR",530,"GBR1963"
"GBR",1964,"GBR",530,"GBR1964"
"GBR",1965,"GBR",530,"GBR1965"
"GBR",1966,"GBR",530,"GBR1966"
"GBR",1967,"GBR",530,"GBR1967"
"GBR",1968,"GBR",530,"GBR1968"
"GBR",1969,"GBR",530,"GBR1969"
"GBR",1970,"GBR",530,"GBR1970"
"GBR",1971,"GBR",530,"GBR1971"
"GBR",1972,"GBR",530,"GBR1972"
"GBR",1973,"GBR",530,"GBR1973"
"GBR",1974,"GBR",530,"GBR1974"
"GBR",1975,"GBR",530,"GBR1975"
"GBR",1976,"GBR",530,"GBR1976"
"GBR",1977,"GBR",530,"GBR1977"
"GBR",1978,"GBR",530,"GBR1978"
"GBR",1979,"GBR",530,"GBR1979"
"GBR",1980,"GBR",530,"GBR1980"
"GBR",1981,"GBR",530,"GBR1981"
"GBR",1982,"GBR",530,"GBR1982"
"GBR",1983,"GBR",530,"GBR1983"
"GBR",1984,"GBR",530,"GBR1984"
"GBR",1985,"GBR",530,"GBR1985"
"GBR",1986,"GBR",530,"GBR1986"
"GBR",1987,"GBR",530,"GBR1987"
"GBR",1988,"GBR",530,"GBR1988"
"GBR",1989,"GBR",530,"GBR1989"
"GBR",1990,"GBR",530,"GBR1990"
"GBR",1991,"GBR",530,"GBR1991"
"GBR",1992,"GBR",530,"GBR1992"
"GBR",1993,"GBR",530,"GBR1993"
"GBR",1994,"GBR",530,"GBR1994"
"GBR",1995,"GBR",530,"GBR1995"
"GBR",1996,"GBR",530,"GBR1996"
"GBR",1997,"GBR",530,"GBR1997"
"GBR",1998,"GBR",530,"GBR1998"
"GBR",1999,"GBR",530,"GBR1999"
"GBR",2000,"GBR",530,"GBR2000"
"GBR",2001,"GBR",530,"GBR2001"
"GBR",2002,"GBR",530,"GBR2002"
"GBR",2003,"GBR",530,"GBR2003"
"GBR",2004,"GBR",530,"GBR2004"
"GBR",2005,"GBR",530,"GBR2005"
"GBR",2006,"GBR",530,"GBR2006"
"GBR",2007,"GBR",530,"GBR2007"
"GBR",2008,"GBR",530,"GBR2008"
"GBR",2009,"GBR",530,"GBR2009"
"GBR",2010,"GBR",530,"GBR2010"
"GEO",1880,"GEO",540,"GEO1880"
"GEO",1881,"GEO",540,"GEO1881"
"GEO",1882,"GEO",540,"GEO1882"
"GEO",1883,"GEO",540,"GEO1883"
"GEO",1884,"GEO",540,"GEO1884"
"GEO",1885,"GEO",540,"GEO1885"
"GEO",1886,"GEO",540,"GEO1886"
"GEO",1887,"GEO",540,"GEO1887"
"GEO",1888,"GEO",540,"GEO1888"
"GEO",1889,"GEO",540,"GEO1889"
"GEO",1890,"GEO",540,"GEO1890"
"GEO",1891,"GEO",540,"GEO1891"
"GEO",1892,"GEO",540,"GEO1892"
"GEO",1893,"GEO",540,"GEO1893"
"GEO",1894,"GEO",540,"GEO1894"
"GEO",1895,"GEO",540,"GEO1895"
"GEO",1896,"GEO",540,"GEO1896"
"GEO",1897,"GEO",540,"GEO1897"
"GEO",1898,"GEO",540,"GEO1898"
"GEO",1899,"GEO",540,"GEO1899"
"GEO",1900,"GEO",540,"GEO1900"
"GEO",1901,"GEO",540,"GEO1901"
"GEO",1902,"GEO",540,"GEO1902"
"GEO",1903,"GEO",540,"GEO1903"
"GEO",1904,"GEO",540,"GEO1904"
"GEO",1905,"GEO",540,"GEO1905"
"GEO",1906,"GEO",540,"GEO1906"
"GEO",1907,"GEO",540,"GEO1907"
"GEO",1908,"GEO",540,"GEO1908"
"GEO",1909,"GEO",540,"GEO1909"
"GEO",1910,"GEO",540,"GEO1910"
"GEO",1911,"GEO",540,"GEO1911"
"GEO",1912,"GEO",540,"GEO1912"
"GEO",1913,"GEO",540,"GEO1913"
"GEO",1914,"GEO",540,"GEO1914"
"GEO",1915,"GEO",540,"GEO1915"
"GEO",1916,"GEO",540,"GEO1916"
"GEO",1917,"GEO",540,"GEO1917"
"GEO",1918,"GEO",540,"GEO1918"
"GEO",1919,"GEO",540,"GEO1919"
"GEO",1920,"GEO",540,"GEO1920"
"GEO",1921,"GEO",540,"GEO1921"
"GEO",1922,"GEO",540,"GEO1922"
"GEO",1923,"GEO",540,"GEO1923"
"GEO",1924,"GEO",540,"GEO1924"
"GEO",1925,"GEO",540,"GEO1925"
"GEO",1926,"GEO",540,"GEO1926"
"GEO",1927,"GEO",540,"GEO1927"
"GEO",1928,"GEO",540,"GEO1928"
"GEO",1929,"GEO",540,"GEO1929"
"GEO",1930,"GEO",540,"GEO1930"
"GEO",1931,"GEO",540,"GEO1931"
"GEO",1932,"GEO",540,"GEO1932"
"GEO",1933,"GEO",540,"GEO1933"
"GEO",1934,"GEO",540,"GEO1934"
"GEO",1935,"GEO",540,"GEO1935"
"GEO",1936,"GEO",540,"GEO1936"
"GEO",1937,"GEO",540,"GEO1937"
"GEO",1938,"GEO",540,"GEO1938"
"GEO",1939,"GEO",540,"GEO1939"
"GEO",1940,"GEO",540,"GEO1940"
"GEO",1941,"GEO",540,"GEO1941"
"GEO",1942,"GEO",540,"GEO1942"
"GEO",1943,"GEO",540,"GEO1943"
"GEO",1944,"GEO",540,"GEO1944"
"GEO",1945,"GEO",540,"GEO1945"
"GEO",1946,"GEO",540,"GEO1946"
"GEO",1947,"GEO",540,"GEO1947"
"GEO",1948,"GEO",540,"GEO1948"
"GEO",1949,"GEO",540,"GEO1949"
"GEO",1950,"GEO",540,"GEO1950"
"GEO",1951,"GEO",540,"GEO1951"
"GEO",1952,"GEO",540,"GEO1952"
"GEO",1953,"GEO",540,"GEO1953"
"GEO",1954,"GEO",540,"GEO1954"
"GEO",1955,"GEO",540,"GEO1955"
"GEO",1956,"GEO",540,"GEO1956"
"GEO",1957,"GEO",540,"GEO1957"
"GEO",1958,"GEO",540,"GEO1958"
"GEO",1959,"GEO",540,"GEO1959"
"GEO",1960,"GEO",540,"GEO1960"
"GEO",1961,"GEO",540,"GEO1961"
"GEO",1962,"GEO",540,"GEO1962"
"GEO",1963,"GEO",540,"GEO1963"
"GEO",1964,"GEO",540,"GEO1964"
"GEO",1965,"GEO",540,"GEO1965"
"GEO",1966,"GEO",540,"GEO1966"
"GEO",1967,"GEO",540,"GEO1967"
"GEO",1968,"GEO",540,"GEO1968"
"GEO",1969,"GEO",540,"GEO1969"
"GEO",1970,"GEO",540,"GEO1970"
"GEO",1971,"GEO",540,"GEO1971"
"GEO",1972,"GEO",540,"GEO1972"
"GEO",1973,"GEO",540,"GEO1973"
"GEO",1974,"GEO",540,"GEO1974"
"GEO",1975,"GEO",540,"GEO1975"
"GEO",1976,"GEO",540,"GEO1976"
"GEO",1977,"GEO",540,"GEO1977"
"GEO",1978,"GEO",540,"GEO1978"
"GEO",1979,"GEO",540,"GEO1979"
"GEO",1980,"GEO",540,"GEO1980"
"GEO",1981,"GEO",540,"GEO1981"
"GEO",1982,"GEO",540,"GEO1982"
"GEO",1983,"GEO",540,"GEO1983"
"GEO",1984,"GEO",540,"GEO1984"
"GEO",1985,"GEO",540,"GEO1985"
"GEO",1986,"GEO",540,"GEO1986"
"GEO",1987,"GEO",540,"GEO1987"
"GEO",1988,"GEO",540,"GEO1988"
"GEO",1989,"GEO",540,"GEO1989"
"GEO",1990,"GEO",540,"GEO1990"
"GEO",1991,"GEO",540,"GEO1991"
"GEO",1992,"GEO",540,"GEO1992"
"GEO",1993,"GEO",540,"GEO1993"
"GEO",1994,"GEO",540,"GEO1994"
"GEO",1995,"GEO",540,"GEO1995"
"GEO",1996,"GEO",540,"GEO1996"
"GEO",1997,"GEO",540,"GEO1997"
"GEO",1998,"GEO",540,"GEO1998"
"GEO",1999,"GEO",540,"GEO1999"
"GEO",2000,"GEO",540,"GEO2000"
"GEO",2001,"GEO",540,"GEO2001"
"GEO",2002,"GEO",540,"GEO2002"
"GEO",2003,"GEO",540,"GEO2003"
"GEO",2004,"GEO",540,"GEO2004"
"GEO",2005,"GEO",540,"GEO2005"
"GEO",2006,"GEO",540,"GEO2006"
"GEO",2007,"GEO",540,"GEO2007"
"GEO",2008,"GEO",540,"GEO2008"
"GEO",2009,"GEO",540,"GEO2009"
"GEO",2010,"GEO",540,"GEO2010"
"GHA",1880,"GHA",550,"GHA1880"
"GHA",1881,"GHA",550,"GHA1881"
"GHA",1882,"GHA",550,"GHA1882"
"GHA",1883,"GHA",550,"GHA1883"
"GHA",1884,"GHA",550,"GHA1884"
"GHA",1885,"GHA",550,"GHA1885"
"GHA",1886,"GHA",550,"GHA1886"
"GHA",1887,"GHA",550,"GHA1887"
"GHA",1888,"GHA",550,"GHA1888"
"GHA",1889,"GHA",550,"GHA1889"
"GHA",1890,"GHA",550,"GHA1890"
"GHA",1891,"GHA",550,"GHA1891"
"GHA",1892,"GHA",550,"GHA1892"
"GHA",1893,"GHA",550,"GHA1893"
"GHA",1894,"GHA",550,"GHA1894"
"GHA",1895,"GHA",550,"GHA1895"
"GHA",1896,"GHA",550,"GHA1896"
"GHA",1897,"GHA",550,"GHA1897"
"GHA",1898,"GHA",550,"GHA1898"
"GHA",1899,"GHA",550,"GHA1899"
"GHA",1900,"GHA",550,"GHA1900"
"GHA",1901,"GHA",550,"GHA1901"
"GHA",1902,"GHA",550,"GHA1902"
"GHA",1903,"GHA",550,"GHA1903"
"GHA",1904,"GHA",550,"GHA1904"
"GHA",1905,"GHA",550,"GHA1905"
"GHA",1906,"GHA",550,"GHA1906"
"GHA",1907,"GHA",550,"GHA1907"
"GHA",1908,"GHA",550,"GHA1908"
"GHA",1909,"GHA",550,"GHA1909"
"GHA",1910,"GHA",550,"GHA1910"
"GHA",1911,"GHA",550,"GHA1911"
"GHA",1912,"GHA",550,"GHA1912"
"GHA",1913,"GHA",550,"GHA1913"
"GHA",1914,"GHA",550,"GHA1914"
"GHA",1915,"GHA",550,"GHA1915"
"GHA",1916,"GHA",550,"GHA1916"
"GHA",1917,"GHA",550,"GHA1917"
"GHA",1918,"GHA",550,"GHA1918"
"GHA",1919,"GHA",550,"GHA1919"
"GHA",1920,"GHA",550,"GHA1920"
"GHA",1921,"GHA",550,"GHA1921"
"GHA",1922,"GHA",550,"GHA1922"
"GHA",1923,"GHA",550,"GHA1923"
"GHA",1924,"GHA",550,"GHA1924"
"GHA",1925,"GHA",550,"GHA1925"
"GHA",1926,"GHA",550,"GHA1926"
"GHA",1927,"GHA",550,"GHA1927"
"GHA",1928,"GHA",550,"GHA1928"
"GHA",1929,"GHA",550,"GHA1929"
"GHA",1930,"GHA",550,"GHA1930"
"GHA",1931,"GHA",550,"GHA1931"
"GHA",1932,"GHA",550,"GHA1932"
"GHA",1933,"GHA",550,"GHA1933"
"GHA",1934,"GHA",550,"GHA1934"
"GHA",1935,"GHA",550,"GHA1935"
"GHA",1936,"GHA",550,"GHA1936"
"GHA",1937,"GHA",550,"GHA1937"
"GHA",1938,"GHA",550,"GHA1938"
"GHA",1939,"GHA",550,"GHA1939"
"GHA",1940,"GHA",550,"GHA1940"
"GHA",1941,"GHA",550,"GHA1941"
"GHA",1942,"GHA",550,"GHA1942"
"GHA",1943,"GHA",550,"GHA1943"
"GHA",1944,"GHA",550,"GHA1944"
"GHA",1945,"GHA",550,"GHA1945"
"GHA",1946,"GHA",550,"GHA1946"
"GHA",1947,"GHA",550,"GHA1947"
"GHA",1948,"GHA",550,"GHA1948"
"GHA",1949,"GHA",550,"GHA1949"
"GHA",1950,"GHA",550,"GHA1950"
"GHA",1951,"GHA",550,"GHA1951"
"GHA",1952,"GHA",550,"GHA1952"
"GHA",1953,"GHA",550,"GHA1953"
"GHA",1954,"GHA",550,"GHA1954"
"GHA",1955,"GHA",550,"GHA1955"
"GHA",1956,"GHA",550,"GHA1956"
"GHA",1957,"GHA",550,"GHA1957"
"GHA",1958,"GHA",550,"GHA1958"
"GHA",1959,"GHA",550,"GHA1959"
"GHA",1960,"GHA",550,"GHA1960"
"GHA",1961,"GHA",550,"GHA1961"
"GHA",1962,"GHA",550,"GHA1962"
"GHA",1963,"GHA",550,"GHA1963"
"GHA",1964,"GHA",550,"GHA1964"
"GHA",1965,"GHA",550,"GHA1965"
"GHA",1966,"GHA",550,"GHA1966"
"GHA",1967,"GHA",550,"GHA1967"
"GHA",1968,"GHA",550,"GHA1968"
