year,cgdppc,gptfr,cow_code,polity2,iso3,toa_ml,toa_fa,tfr_delta10
1989,20174,2.33,920,10,NZL,2003,NA,-0.090000004
1989,11567,7.46,698,-10,OMN,2011,NA,0.76999998
1989,2468,6.14,770,8,PAK,1958,2005,0.41999999
1989,5905,3.12,95,8,PAN,1930,NA,0.88
1989,3379,3.93,135,7,PER,1918,1989,1.24
1989,3456,4.4,840,8,PHL,1952,2008,0.88999999
1989,NA,4.86,910,4,PNG,NA,NA,0.91000003
1989,8417,2.12,290,5,POL,1920,1947,0.15000001
1989,2539,2.32,731,-9,PRK,NA,NA,0.5
1989,13193,1.56,235,10,PRT,1922,1942,0.82999998
1989,3653,4.64,150,2,PRY,1943,NA,0.54000002
1989,28184,4.16,694,-10,QAT,1967,NA,1.78
1989,6854,2,360,-1,ROU,1913,1944,0.44999999
1989,18867,2.02,365,-4,RUS,1912,1936,-0.15000001
1989,1041,7.43,517,-7,RWA,1967,NA,1.03
1989,15770,6.05,670,-10,SAU,1969,NA,1.2
1989,1747,6.21,625,-7,SDN,1981,NA,0.63999999
1989,1912,6.64,433,-1,SEN,1952,1955,0.67000002
1989,14488,1.75,830,-4,SGP,1969,NA,-0.0099999998
1989,NA,5.96,940,7,SLB,1996,NA,0.91000003
1989,1597,6.73,451,-7,SLE,2015,NA,-0.050000001
1989,2893,4.04,92,6,SLV,1927,2005,1.2
1989,NA,7.34,520,-7,SOM,1958,NA,-0.34
1989,5858,2.15,345,-5,SRB,1922,1950,0.20999999
1989,NA,6.79,525,NA,SSD,NA,NA,0.079999998
1989,NA,3.06,115,-1,SUR,NA,NA,0.98000002
1989,15480,2.09,317,NA,SVK,1968,1941,0.31999999
1989,18282,1.54,349,NA,SVN,1971,1950,0.56999999
1989,26418,2.02,380,10,SWE,1913,1947,-0.36000001
1989,5059,5.78,572,-9,SWZ,1997,NA,0.91000003
1989,4221,5.53,652,-9,SYR,1959,NA,1.67
1989,1042,7.28,483,-7,TCD,1952,1956,-0.34999999
1989,1427,6.44,461,-7,TGO,1956,1956,0.81
1989,4991,2.18,800,3,THA,1956,1990,1.41
1989,5240,5.34,702,NA,TJK,1990,NA,0.43000001
1989,6061,4.44,701,NA,TKM,1990,1936,0.88999999
1989,NA,5.27,860,NA,TLS,NA,NA,-0.66000003
1989,9015,2.57,52,8,TTO,1971,NA,0.70999998
1989,5088,3.68,616,-6,TUN,1952,1961,1.73
1989,9471,3.21,640,9,TUR,1936,NA,1.3200001
1989,1329,6.27,510,-6,TZA,1955,NA,0.41999999
1989,945,7.1,500,-7,UGA,1975,NA,0
1989,11165,1.87,369,NA,UKR,1990,1936,0.12
1989,9362,2.53,165,10,URY,1935,1943,0.25999999
1989,36757,2,2,10,USA,NA,NA,-0.2
1989,4642,4.29,704,NA,UZB,1990,NA,0.95999998
1989,7363,3.52,101,9,VEN,1940,NA,0.77999997
1989,1164,3.68,816,-7,VNM,1964,NA,1.55
1989,2724,8.71,679,NA,YEM,1995,NA,-0.02
1989,8000,3.79,560,4,ZAF,1918,1992,1.14
1989,1295,6.5,551,-9,ZMB,1965,NA,0.66000003
1989,3369,5.37,552,-6,ZWE,1985,NA,1.83
1990,1992,7.47,700,-8,AFG,1987,NA,-0.02
1990,2400,7.25,540,-7,AGO,NA,2011,0.25
1990,4099,2.98,339,1,ALB,1947,1947,0.63999999
1990,NA,4.45,696,-8,ARE,1980,NA,1.0599999
1990,11878,2.99,160,7,ARG,1934,1957,0.34
1990,6389,2.54,371,NA,ARM,1956,1936,-0.15000001
1990,27767,1.88,900,10,AUS,1973,NA,0.02
1990,24175,1.46,305,10,AUT,1911,1948,0.19
1990,9224,3.09,373,NA,AZE,1990,1936,0.41
1990,1313,7.51,516,-6,BDI,1966,1971,-0.090000004
1990,23658,1.58,211,10,BEL,1922,1931,0.050000001
1990,1240,6.74,434,-1,BEN,1952,1955,0.28999999
1990,1424,7.01,439,-7,BFA,1952,1955,0.12
1990,1382,4.55,771,-5,BGD,1939,NA,1.8099999
1990,10874,1.77,355,7,BGR,1918,1942,0.34
1990,15777,3.74,692,-10,BHR,1976,NA,1.1799999
1990,1974,1.77,1024,NA,BIH,NA,NA,0.34999999
1990,12857,1.9,370,NA,BLR,1990,1936,0.18000001
1990,2151,4.91,145,9,BOL,1939,1953,0.61000001
1990,5647,2.81,140,8,BRA,1932,1941,1.26
1990,NA,5.64,760,-10,BTN,NA,NA,0.91000003
1990,6195,4.54,571,7,BWA,1963,NA,1.67
1990,1086,5.81,482,-7,CAF,1952,1956,0.14
1990,30226,1.66,20,10,CAN,1971,1944,0.0099999998
1990,35499,1.55,225,10,CHE,1911,1949,-0.039999999
1990,7605,2.55,155,8,CHL,1924,1984,0.23
1990,2460,2.35,710,-7,CHN,1923,NA,-0.029999999
1990,2333,6.5,437,-7,CIV,1952,1955,1.1
1990,2492,6.44,471,-3,CMR,1952,1959,0.19
1990,1197,7.13,490,-8,COD,1967,1951,-0.54000002
1990,2409,5.35,484,-8,COG,1952,1956,0.86000001
1990,6760,2.99,100,8,COL,1939,1961,0.98000002
1990,1781,5.57,581,4,COM,1952,NA,1.5599999
1990,2151,5.31,402,-2,CPV,1976,1979,1.0700001
1990,7945,3.17,94,10,CRI,1943,2001,0.41999999
1990,6864,1.75,40,-7,CUB,1935,NA,0.14
1990,20697,2.41,352,10,CYP,1964,1991,-0.059999999
1990,20305,1.8,315,7,CZE,1924,1941,0.38
1990,25054,1.36,260,10,DEU,1884,1936,0.11
1990,2774,6.09,522,-8,DJI,1952,NA,0.34999999
1990,25121,1.67,390,10,DNK,1892,1952,-0.12
1990,5007,3.47,42,5,DOM,1949,2005,0.94999999
1990,8312,4.73,615,-2,DZA,1949,1941,2.0599999
1990,4836,3.77,130,9,ECU,1928,1998,0.95999998
1990,4456,4.66,651,-6,EGY,1964,NA,0.94
1990,16764,1.34,230,10,ESP,1923,1926,0.88
1990,10198,1.94,366,NA,EST,1989,NA,0.12
1990,979,7.25,530,-8,ETH,1960,NA,0.07
1990,24185,1.79,375,10,FIN,1963,1943,-0.16
1990,NA,3.4,950,5,FJI,1947,NA,0.50999999
1990,24349,1.75,220,10,FRA,1913,1932,0.090000004
1990,10860,5.42,481,-6,GAB,1952,1956,0.27000001
1990,24002,1.81,200,10,GBR,1946,1945,-0.079999998
1990,11626,2.18,372,NA,GEO,1990,NA,0.13
1990,1689,5.6,452,-7,GHA,1967,NA,0.94
1990,1202,6.6,438,-7,GIN,1952,1960,-0.07
1990,2060,6.11,420,8,GMB,1959,NA,0.23
1990,1343,6.63,404,-8,GNB,NA,NA,-0.14
1990,2582,5.99,411,-7,GNQ,1990,1984,-0.15000001
1990,16012,1.47,350,10,GRC,1920,1957,0.80000001
1990,3670,5.44,90,3,GTM,1932,2008,0.89999998
1990,NA,3.07,110,-7,GUY,1969,NA,0.75
1990,3294,5.14,91,6,HND,1959,1990,1.17
1990,14853,1.67,344,NA,HRV,1971,1950,0.33000001
1990,2382,5.43,41,0,HTI,1954,NA,0.63
1990,12097,1.81,310,10,HUN,1891,1938,0.23
1990,3179,3.12,850,-7,IDN,1954,NA,1.3099999
1990,1283,4.05,750,8,IND,1929,NA,0.77999997
1990,17619,2,205,10,IRL,1952,1944,1
1990,5129,4.82,630,-6,IRN,1949,1955,1.66
1990,7205,5.88,645,-9,IRQ,1964,NA,0.69
1990,21074,3,666,6,ISR,1953,1959,0.28
1990,25001,1.3,325,10,ITA,1924,1936,0.38999999
1990,5003,2.95,51,10,JAM,1966,NA,0.77999997
1990,4300,5.49,663,-4,JOR,1960,NA,1.77
1990,26341,1.56,740,10,JPN,1922,1969,0.22
1990,11331,2.83,705,NA,KAZ,1990,NA,0.28
1990,2219,6.07,501,-7,KEN,1976,NA,1.39
1990,6588,3.89,703,NA,KGZ,1955,1936,0.47999999
1990,997,5.6,811,-5,KHM,1957,NA,0.27000001
1990,12646,1.58,732,6,KOR,1993,2018,0.95999998
1990,21718,2.97,690,NA,KWT,1964,NA,2.3499999
1990,1459,6.15,812,-7,LAO,1994,NA,0.13
1990,6126,3,660,NA,LBN,1943,1943,1
1990,484,6.5,450,0,LBR,NA,NA,0.47
1990,23626,4.97,620,-7,LBY,1957,NA,2.25
1990,3027,2.48,780,5,LKA,1939,NA,0.93000001
1990,1668,4.92,570,-7,LSO,1992,NA,0.67000002
1990,11845,1.96,368,NA,LTU,1925,1936,0.1
1990,35205,1.56,212,10,LUX,1925,1947,-0.1
1990,13769,1.94,367,NA,LVA,1922,1936,0
1990,4828,4.06,600,-8,MAR,1952,1959,1.62
1990,4273,2.41,359,NA,MDA,NA,1936,0.07
1990,1011,6.18,580,-6,MDG,1952,1956,0.55000001
1990,9766,3.47,70,0,MEX,1917,1998,1.37
1990,7936,2.21,343,NA,MKD,NA,NA,0.28
1990,694,7.17,432,-7,MLI,1952,1955,-0.02
1990,999,3.46,775,-5,MMR,1954,NA,1.46
1990,11755,2.08,341,NA,MNE,NA,NA,0.16
1990,3319,4.05,712,2,MNG,1994,2006,2.1600001
1990,489,6.21,541,-7,MOZ,NA,NA,0.25
1990,1745,6.04,435,-7,MRT,1952,1955,0.41999999
1990,10340,2.29,590,10,MUS,1975,NA,0.38
1990,897,6.92,553,-9,MWI,2000,NA,0.72000003
1990,8477,3.55,820,4,MYS,1955,NA,0.51999998
1990,4787,5.23,565,6,NAM,1994,NA,1.22
1990,897,7.77,436,-4,NER,1952,1961,0.07
1990,4117,6.49,475,-5,NGA,1963,NA,0.28999999
1990,2123,4.6,93,6,NIC,1955,1982,1.53
1990,25173,1.62,210,10,NLD,1929,1939,-0.02
1990,30319,1.93,385,10,NOR,1909,1946,-0.20999999
1990,1071,5.17,790,5,NPL,1993,NA,0.56
1990,19955,2.4,920,10,NZL,2003,NA,-0.25
1990,12173,7.17,698,-10,OMN,2011,NA,1.13
1990,2472,6.02,770,8,PAK,1958,2005,0.51999998
1990,6274,3.06,95,8,PAN,1930,NA,0.81999999
1990,3361,3.83,135,8,PER,1918,1989,1.1900001
1990,3693,4.32,840,8,PHL,1952,2008,0.86000001
1990,NA,4.8,910,4,PNG,NA,NA,0.88999999
1990,7476,2.08,290,5,POL,1920,1947,0.2
1990,2389,2.29,731,-9,PRK,NA,NA,0.47999999
1990,13917,1.52,235,10,PRT,1922,1942,0.76999998
1990,3963,4.55,150,2,PRY,1943,NA,0.62
1990,33130,4.01,694,-10,QAT,1967,NA,1.8
1990,6868,1.87,360,5,ROU,1913,1944,0.52999997
1990,18323,1.89,365,0,RUS,1912,1936,-0.029999999
1990,973,7.18,517,-7,RWA,1967,NA,1.28
1990,18016,5.91,670,-10,SAU,1969,NA,1.3
1990,1542,6.15,625,-7,SDN,1981,NA,0.64999998
1990,1908,6.53,433,-1,SEN,1952,1955,0.77999997
1990,15476,1.83,830,-4,SGP,1969,NA,-0.0099999998
1990,NA,5.85,940,8,SLB,1996,NA,0.89999998
1990,1635,6.72,451,-7,SLE,2015,NA,-0.029999999
1990,2991,3.96,92,6,SLV,1927,2005,1.14
1990,NA,7.4,520,-7,SOM,1958,NA,-0.38999999
1990,5342,2.1,345,-5,SRB,1922,1950,0.25
1990,NA,6.76,525,NA,SSD,NA,NA,0.090000004
1990,NA,3.03,115,2,SUR,NA,NA,0.88999999
1990,15041,2.04,317,NA,SVK,1968,1941,0.33000001
1990,16675,1.48,349,NA,SVN,1971,1950,0.57999998
1990,26364,2.14,380,10,SWE,1913,1947,-0.46000001
1990,5788,5.62,572,-9,SWZ,1997,NA,1.03
1990,4360,5.31,652,-9,SYR,1959,NA,1.78
1990,1053,7.31,483,-3,TCD,1952,1956,-0.34999999
1990,1450,6.32,461,-7,TGO,1956,1956,0.88999999
1990,5384,2.11,800,3,THA,1956,1990,1.28
1990,5071,5.23,702,NA,TJK,1990,NA,0.46000001
1990,5938,4.34,701,NA,TKM,1990,1936,0.82999998
1990,NA,5.34,860,NA,TLS,NA,NA,-0.56999999
1990,9392,2.45,52,8,TTO,1971,NA,0.82999998
1990,5429,3.48,616,-6,TUN,1952,1961,1.76
1990,10029,3.11,640,9,TUR,1936,NA,1.3
1990,1288,6.21,510,-6,TZA,1955,NA,0.44
1990,946,7.09,500,-7,UGA,1975,NA,0.0099999998
1990,10638,1.81,369,NA,UKR,1990,1936,0.18000001
1990,9204,2.52,165,10,URY,1935,1943,0.20999999
1990,36982,2.07,2,10,USA,NA,NA,-0.25
1990,4444,4.21,704,NA,UZB,1990,NA,0.89999998
1990,7690,3.45,101,9,VEN,1940,NA,0.75
1990,1200,3.55,816,-7,VNM,1964,NA,1.5
1990,2630,8.61,679,0,YEM,1995,NA,0.14
1990,7866,3.65,560,5,ZAF,1918,1992,1.1900001
1990,1369,6.44,551,-9,ZMB,1965,NA,0.64999998
1990,3265,5.18,552,-6,ZWE,1985,NA,1.92
1991,1761,7.48,700,-8,AFG,1987,NA,-0.029999999
1991,1755,7.19,540,-4,AGO,NA,2011,0.28
1991,3799,2.91,339,3,ALB,1947,1947,0.62
1991,NA,4.25,696,-8,ARE,1980,NA,1.17
1991,13006,2.95,160,7,ARG,1934,1957,0.31999999
1991,5684,2.48,371,6,ARM,1956,1936,-0.11
1991,26671,1.86,900,10,AUS,1973,NA,0.059999999
1991,25456,1.51,305,10,AUT,1911,1948,0.16
1991,13196,3.02,373,-3,AZE,1990,1936,0.38999999
1991,1352,7.47,516,-6,BDI,1966,1971,-0.050000001
1991,24295,1.59,211,10,BEL,1922,1931,0.02
1991,1276,6.68,434,6,BEN,1952,1955,0.34999999
1991,1449,6.98,439,-5,BFA,1952,1955,0.17
1991,1401,4.37,771,6,BGD,1939,NA,1.85
1991,11396,1.69,355,7,BGR,1918,1942,0.38999999
1991,14884,3.6,692,-10,BHR,1976,NA,1.2
1991,2119,1.75,1024,NA,BIH,NA,NA,0.33000001
1991,12658,1.82,370,6,BLR,1990,1936,0.25999999
1991,2235,4.87,145,9,BOL,1939,1953,0.55000001
1991,5901,2.72,140,8,BRA,1932,1941,1.25
1991,NA,5.43,760,-10,BTN,NA,NA,1.0700001
1991,6492,4.41,571,7,BWA,1963,NA,1.7
1991,1034,5.77,482,-6,CAF,1952,1956,0.19
1991,28799,1.67,20,10,CAN,1971,1944,-0.02
1991,35630,1.54,225,10,CHE,1911,1949,-0.029999999
1991,8009,2.5,155,8,CHL,1924,1984,0.23999999
1991,2550,2.19,710,-7,CHN,1923,NA,0.47999999
1991,2276,6.4,437,-7,CIV,1952,1955,1.09
1991,2288,6.35,471,-3,CMR,1952,1959,0.31
1991,965,7.17,490,-8,COD,1967,1951,-0.52999997
1991,2181,5.29,484,-1,COG,1952,1956,0.83999997
1991,6620,2.93,100,9,COL,1939,1961,0.93000001
1991,1755,5.45,581,4,COM,1952,NA,1.65
1991,2203,5.16,402,8,CPV,1976,1979,1.11
1991,7954,3.11,94,10,CRI,1943,2001,0.44
1991,5696,1.72,40,-7,CUB,1935,NA,0.12
1991,20345,2.38,352,10,CYP,1964,1991,0.0099999998
1991,17149,1.74,315,7,CZE,1924,1941,0.37
1991,26568,1.34,255,10,DEU,1884,1936,0.13
1991,2179,6,522,-8,DJI,1952,NA,0.37
1991,25524,1.68,390,10,DNK,1892,1952,-0.23999999
1991,5093,3.4,42,5,DOM,1949,2005,0.89999998
1991,7692,4.48,615,-2,DZA,1949,1941,2.1400001
1991,4920,3.68,130,9,ECU,1928,1998,0.93000001
1991,4528,4.46,651,-6,EGY,1964,NA,1.1
1991,17846,1.31,230,10,ESP,1923,1926,0.77999997
1991,10385,1.83,366,6,EST,1989,NA,0.25
1991,874,7.19,530,0,ETH,1960,NA,0.17
1991,22060,1.8,375,10,FIN,1963,1943,-0.15000001
1991,NA,3.37,950,5,FJI,1947,NA,0.49000001
1991,24533,1.74,220,10,FRA,1913,1932,0.1
1991,9397,5.35,481,-4,GAB,1952,1956,0.36000001
1991,23696,1.8,200,10,GBR,1946,1945,-0.059999999
1991,9890,2.13,372,3,GEO,1990,NA,0.17
1991,1779,5.5,452,-4,GHA,1967,NA,0.97000003
1991,1119,6.57,438,-5,GIN,1952,1960,-0.0099999998
1991,2024,6.09,420,8,GMB,1959,NA,0.23
1991,1342,6.58,404,-5,GNB,NA,NA,-0.0099999998
1991,2520,5.99,411,-7,GNQ,1990,1984,-0.13
1991,17074,1.44,350,10,GRC,1920,1957,0.75
1991,3787,5.38,90,3,GTM,1932,2008,0.88999999
1991,NA,3.06,110,-7,GUY,1969,NA,0.67000002
1991,3378,5.05,91,6,HND,1959,1990,1.14
1991,11744,1.62,344,-3,HRV,1971,1950,0.37
1991,2382,5.32,41,-7,HTI,1954,NA,0.80000001
1991,10979,1.78,310,10,HUN,1891,1938,0.18000001
1991,3363,3.02,850,-7,IDN,1954,NA,1.28
1991,1297,3.96,750,8,IND,1929,NA,0.81
1991,18238,1.95,205,10,IRL,1952,1944,0.94999999
1991,5666,4.48,630,-6,IRN,1949,1955,2.04
1991,2670,5.79,645,-9,IRQ,1964,NA,0.69999999
1991,21821,2.97,666,6,ISR,1953,1959,0.25
1991,25966,1.29,325,10,ITA,1924,1936,0.33000001
1991,5137,2.9,51,10,JAM,1966,NA,0.74000001
1991,3536,5.29,663,-4,JOR,1960,NA,1.89
1991,28111,1.53,740,10,JPN,1922,1969,0.23999999
1991,10955,2.73,705,-3,KAZ,1990,NA,0.36000001
1991,2196,5.9,501,-5,KEN,1976,NA,1.47
1991,6417,3.8,703,-3,KGZ,1955,1936,0.5
1991,1046,5.42,811,-3,KHM,1957,NA,0.62
1991,14101,1.6,732,6,KOR,1993,2018,0.80000001
1991,12213,2.79,690,-9,KWT,1964,NA,2.3900001
1991,1467,6.05,812,-7,LAO,1994,NA,0.27000001
1991,8360,2.92,660,NA,LBN,1943,1943,0.98000002
1991,500,6.41,450,0,LBR,NA,NA,0.56
1991,26632,4.67,620,-7,LBY,1957,NA,2.3499999
1991,3293,2.43,780,5,LKA,1939,NA,0.88999999
1991,1768,4.84,570,-4,LSO,1992,NA,0.69999999
1991,10137,1.91,368,10,LTU,1925,1936,0.14
1991,39914,1.6,212,10,LUX,1925,1947,-0.15000001
1991,11735,1.83,367,8,LVA,1922,1936,0.15000001
1991,5084,3.9,600,-8,MAR,1952,1959,1.67
1991,4104,2.31,359,5,MDA,NA,1936,0.2
1991,936,6.15,580,1,MDG,1952,1956,0.49000001
1991,9946,3.37,70,0,MEX,1917,1998,1.27
1991,7512,2.17,343,6,MKD,NA,NA,0.30000001
1991,677,7.16,432,-1,MLI,1952,1955,-0.0099999998
1991,944,3.34,775,-5,MMR,1954,NA,1.47
1991,10558,2.06,341,NA,MNE,NA,NA,0.16
1991,2385,3.75,712,2,MNG,1994,2006,2.28
1991,538,6.17,541,-6,MOZ,NA,NA,0.27000001
1991,1786,5.99,435,-6,MRT,1952,1955,0.41999999
1991,11178,2.28,590,10,MUS,1975,NA,0.25
1991,933,6.8,553,-9,MWI,2000,NA,0.83999997
1991,9017,3.51,820,4,MYS,1955,NA,0.50999999
1991,4647,5.1,565,6,NAM,1994,NA,1.26
1991,886,7.76,436,-1,NER,1952,1961,0.11
1991,3806,6.44,475,-5,NGA,1963,NA,0.34
1991,2156,4.43,93,6,NIC,1955,1982,1.59
1991,25816,1.61,210,10,NLD,1929,1939,-0.050000001
1991,27754,1.92,385,10,NOR,1909,1946,-0.22
1991,1137,5.1,790,5,NPL,1993,NA,0.58999997
1991,19041,2.36,920,10,NZL,2003,NA,-0.2
1991,9581,6.83,698,-9,OMN,2011,NA,1.51
1991,2441,5.9,770,8,PAK,1958,2005,0.61000001
1991,6925,3,95,8,PAN,1930,NA,0.77999997
1991,3434,3.72,135,8,PER,1918,1989,1.16
1991,3703,4.25,840,8,PHL,1952,2008,0.82999998
1991,NA,4.76,910,4,PNG,NA,NA,0.85000002
1991,7400,2.03,290,8,POL,1920,1947,0.27000001
1991,2244,2.26,731,-9,PRK,NA,NA,0.49000001
1991,14656,1.5,235,10,PRT,1922,1942,0.68000001
1991,4003,4.46,150,2,PRY,1943,NA,0.69999999
1991,23497,3.89,694,-10,QAT,1967,NA,1.77
1991,6185,1.74,360,5,ROU,1913,1944,0.62
1991,17468,1.73,365,0,RUS,1912,1936,0.15000001
1991,830,6.94,517,-7,RWA,1967,NA,1.5
1991,16553,5.76,670,-10,SAU,1969,NA,1.38
1991,1596,6.09,625,-7,SDN,1981,NA,0.64999998
1991,1883,6.43,433,-1,SEN,1952,1955,0.87
1991,15961,1.73,830,-4,SGP,1969,NA,0.050000001
1991,NA,5.73,940,8,SLB,1996,NA,0.89999998
1991,1579,6.71,451,-6,SLE,2015,NA,-0.0099999998
1991,3082,3.89,92,6,SLV,1927,2005,1.0700001
1991,NA,7.45,520,0,SOM,1958,NA,-0.41999999
1991,4540,2.05,345,-5,SRB,1922,1950,0.28999999
1991,NA,6.73,525,NA,SSD,NA,NA,0.1
1991,NA,3.01,115,5,SUR,NA,NA,0.80000001
1991,11891,1.97,317,NA,SVK,1968,1941,0.37
1991,15353,1.42,349,10,SVN,1971,1950,0.60000002
1991,26114,2.11,380,10,SWE,1913,1947,-0.47
1991,5778,5.46,572,-9,SWZ,1997,NA,1.14
1991,4656,5.11,652,-9,SYR,1959,NA,1.87
1991,1059,7.35,483,-3,TCD,1952,1956,-0.36000001
1991,1342,6.2,461,-5,TGO,1956,1956,0.95999998
1991,5713,2.06,800,-1,THA,1956,1990,1.14
1991,4831,5.1,702,-2,TJK,1990,NA,0.54000002
1991,5487,4.22,701,-8,TKM,1990,1936,0.80000001
1991,NA,5.47,860,NA,TLS,NA,NA,-0.50999999
1991,8389,2.34,52,8,TTO,1971,NA,0.94
1991,5582,3.28,616,-6,TUN,1952,1961,1.8
1991,9606,3.02,640,9,TUR,1936,NA,1.26
1991,1212,6.15,510,-6,TZA,1955,NA,0.47
1991,928,7.08,500,-7,UGA,1975,NA,0.02
1991,9798,1.74,369,6,UKR,1990,1936,0.25999999
1991,9647,2.51,165,10,URY,1935,1943,0.16
1991,36464,2.06,2,10,USA,NA,NA,-0.25
1991,4118,4.11,704,-9,UZB,1990,NA,0.87
1991,7647,3.37,101,9,VEN,1940,NA,0.73000002
1991,1312,3.42,816,-7,VNM,1964,NA,1.45
1991,2660,8.46,679,0,YEM,1995,NA,0.34
1991,7599,3.53,560,5,ZAF,1918,1992,1.21
1991,1338,6.38,551,6,ZMB,1965,NA,0.63999999
1991,3280,5,552,-6,ZWE,1985,NA,1.97
1992,1629,7.5,700,0,AFG,1987,NA,-0.050000001
1992,2226,7.13,540,0,AGO,NA,2011,0.31
1992,3520,2.83,339,5,ALB,1947,1947,0.62
1992,NA,4.04,696,-8,ARE,1980,NA,1.3099999
1992,14222,2.91,160,7,ARG,1934,1957,0.30000001
1992,3346,2.4,371,6,ARM,1956,1936,-0.02
1992,28053,1.87,900,10,AUS,1973,NA,0.039999999
1992,26127,1.51,305,10,AUT,1911,1948,0.15000001
1992,9160,2.93,373,1,AZE,1990,1936,0.41
1992,1276,7.43,516,-3,BDI,1966,1971,-0.0099999998
1992,25562,1.6,211,10,BEL,1922,1931,-0.0099999998
1992,1268,6.6,434,6,BEN,1952,1955,0.41999999
1992,1369,6.95,439,-5,BFA,1952,1955,0.22
1992,1398,4.2,771,6,BGD,1939,NA,1.86
1992,11858,1.6,355,8,BGR,1918,1942,0.46000001
1992,15452,3.47,692,-10,BHR,1976,NA,1.22
1992,1306,1.73,346,0,BIH,NA,NA,0.30000001
1992,10875,1.73,370,6,BLR,1990,1936,0.36000001
1992,2292,4.81,145,9,BOL,1939,1953,0.52999997
1992,5999,2.64,140,8,BRA,1932,1941,1.21
1992,NA,5.22,760,-10,BTN,NA,NA,1.24
1992,6708,4.29,571,7,BWA,1963,NA,1.6900001
1992,972,5.73,482,-6,CAF,1952,1956,0.23
1992,29585,1.68,20,10,CAN,1971,1944,-0.050000001
1992,35651,1.54,225,10,CHE,1911,1949,-0.02
1992,8925,2.46,155,8,CHL,1924,1984,0.25
1992,2731,2.02,710,-7,CHN,1923,NA,0.56
1992,2328,6.3,437,-7,CIV,1952,1955,1.08
1992,2279,6.26,471,-5,CMR,1952,1959,0.43000001
1992,1162,7.19,490,0,COD,1967,1951,-0.5
1992,2435,5.24,484,5,COG,1952,1956,0.81
1992,6875,2.86,100,9,COL,1939,1961,0.88
1992,1768,5.36,581,4,COM,1952,NA,1.67
1992,2248,5.01,402,8,CPV,1976,1979,1.16
1992,8421,3.04,94,10,CRI,1943,2001,0.47999999
1992,4777,1.68,40,-7,CUB,1935,NA,0.15000001
1992,20417,2.34,352,10,CYP,1964,1991,0.079999998
1992,17182,1.66,315,7,CZE,1924,1941,0.38
1992,27098,1.32,255,10,DEU,1884,1936,0.14
1992,2563,5.88,522,-7,DJI,1952,NA,0.44
1992,26450,1.76,390,10,DNK,1892,1952,-0.33000001
1992,5477,3.33,42,5,DOM,1949,2005,0.86000001
1992,7893,4.22,615,-7,DZA,1949,1941,2.21
1992,5169,3.59,130,9,ECU,1928,1998,0.91000003
1992,4594,4.25,651,-6,EGY,1964,NA,1.28
1992,18192,1.28,230,10,ESP,1923,1926,0.68000001
1992,8791,1.71,366,6,EST,1989,NA,0.38999999
1992,771,7.14,530,0,ETH,1960,NA,0.25999999
1992,21775,1.85,375,10,FIN,1963,1943,-0.13
1992,NA,3.35,950,5,FJI,1947,NA,0.46000001
1992,24774,1.72,220,10,FRA,1913,1932,0.12
1992,11432,5.26,481,-4,GAB,1952,1956,0.46000001
1992,23812,1.79,200,10,GBR,1946,1945,-0.029999999
1992,4636,2.08,372,0,GEO,1990,NA,0.2
1992,1778,5.4,452,-1,GHA,1967,NA,0.99000001
1992,1094,6.54,438,-5,GIN,1952,1960,0.039999999
1992,1924,6.08,420,8,GMB,1959,NA,0.22
1992,989,6.53,404,-5,GNB,NA,NA,0.11
1992,2778,5.98,411,-7,GNQ,1990,1984,-0.1
1992,17076,1.42,350,10,GRC,1920,1957,0.68000001
1992,3840,5.32,90,3,GTM,1932,2008,0.87
1992,NA,3.07,110,6,GUY,1969,NA,0.56999999
1992,3357,4.95,91,6,HND,1959,1990,1.11
1992,10337,1.57,344,-3,HRV,1971,1950,0.41
1992,2213,5.21,41,-7,HTI,1954,NA,0.94
1992,11092,1.74,310,10,HUN,1891,1938,0.15000001
1992,3593,2.93,850,-7,IDN,1954,NA,1.24
1992,1354,3.88,750,8,IND,1929,NA,0.81999999
1992,18932,1.92,205,10,IRL,1952,1944,0.87
1992,6081,4.14,630,-6,IRN,1949,1955,2.3800001
1992,3434,5.7,645,-9,IRQ,1964,NA,0.70999998
1992,22534,2.95,666,6,ISR,1953,1959,0.22
1992,26328,1.27,325,10,ITA,1924,1936,0.28
1992,5226,2.86,51,10,JAM,1966,NA,0.69999999
1992,3606,5.1,663,-2,JOR,1960,NA,1.97
1992,29064,1.5,740,10,JPN,1922,1969,0.25999999
1992,11165,2.61,705,-3,KAZ,1990,NA,0.46000001
1992,2055,5.76,501,-5,KEN,1976,NA,1.51
1992,5034,3.69,703,-3,KGZ,1955,1936,0.55000001
1992,1262,5.24,811,-1,KHM,1957,NA,0.94999999
1992,14983,1.63,732,6,KOR,1993,2018,0.63
1992,28533,2.68,690,-7,KWT,1964,NA,2.3399999
1992,1479,5.93,812,-7,LAO,1994,NA,0.41999999
1992,8687,2.84,660,NA,LBN,1943,1943,0.95999998
1992,324,6.34,450,0,LBR,NA,NA,0.62
1992,25276,4.38,620,-7,LBY,1957,NA,2.45
1992,3201,2.39,780,5,LKA,1939,NA,0.82999998
1992,1628,4.76,570,-4,LSO,1992,NA,0.73000002
1992,8868,1.85,368,10,LTU,1925,1936,0.2
1992,39920,1.64,212,10,LUX,1925,1947,-0.19
1992,8789,1.7,367,8,LVA,1922,1936,0.31999999
